ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3598.657586201456,0,0.00396884907986592
2,1,-3520.964922511825,0,0.003984721442360052
3,2,-3406.615427177474,0,0.004004353547846869
4,3,-3276.198314295618,0,0.004023414596044037
5,4,-3147.268761771931,0,0.004058087877032509
6,5,-3117.878649740524,0,0.004357114440653458
7,6,-3022.703008248789,0,0.00437293085038082
8,7,-3011.165536190214,0,0.004089952505431539
9,8,-2882.886185762571,0,0.004401939304204816
10,9,-2865.340785030043,0,0.004074740093698483
11,10,-2723.742049236064,0,0.004458988021397998
12,11,-2717.976530621588,0,0.00404312063985362
13,12,-2579.512152003032,0,0.004349006577276817
14,13,-2570.219150649803,0,0.00452012837397826
15,14,-2558.48540061405,0,0.004499134915596286
16,15,-2483.349289176665,0,0.004847201573992278
17,17,-2439.539942508409,0,0.003985623349901324
18,16,-2438.711650582359,0,0.004623181642772659
19,18,-2378.120183311783,0,0.003669721683315119
20,19,-2331.447437834292,0,0.004816973787408295
21,20,-2303.217753876472,0,0.004767387643232659
22,22,-2179.206716115559,0,0.004923593979389364
23,21,-2176.910414490914,0,0.004838200335778968
24,23,-2122.390877870825,0,0.005131720359598978
25,24,-2087.738014889559,0,0.004901272095287608
26,25,-2047.45291339702,0,0.005311856434197317
27,26,-2038.099689676723,0,0.005159184380934915
28,27,-2015.635224398591,0,0.004930521203315762
29,28,-2010.939065935447,0,0.005026058731388157
30,29,-1964.448292888128,0,0.005203034522166235
31,30,-1926.375071610721,0,0.005493923605565765
32,32,-1911.935475307394,0,0.005492944667503366
33,31,-1900.705392348868,0,0.005463370582827277
34,33,-1877.100319431836,0,0.005554365425173488
35,34,-1846.799975166524,0,0.005490022011364892
36,35,-1808.597367904238,0,0.005556602772109073
37,36,-1782.557064244452,0,0.005659296579373072
38,38,-1753.579961296286,0,0.006098810530612868
39,37,-1751.234838273538,0,0.005838495109008954
40,43,-1684.456285786387,0,0.005765865283702056
41,44,-1683.501260304497,0,0.005824391692089547
42,42,-1673.983055233727,0,0.005962544753472771
43,41,-1627.229946892707,0,0.005924530593692302
44,39,-1574.903067532536,0,0.005968618335513263
45,40,-1482.054424380913,0,0.006091858229201517
46,45,-1382.766180428253,0,0.006167661080380818
47,46,-1298.946662443096,0,0.006168640257936672
48,47,-1235.882275873134,0,0.006143087076805305
49,48,-1192.552143680616,0,0.006091279216144404
50,54,-1168.053180411297,0,0.006066851851851842
51,50,-1122.457438196363,0,0.005762000173638518
52,49,-1105.930552704908,0,0.005598986397752703
53,51,-1040.866517405668,0,0.005485086314017396
54,52,-965.2772477100883,0,0.00534940024488036
55,53,-923.9149945898822,0,0.005377221771433681
56,55,-883.8696716952156,0,0.005262678995889987
57,56,-801.0207475826498,0,0.005456616796086879
58,57,-780.7400285161193,0,0.00525960932168763
59,58,-724.3143800931942,0,0.005116881200089365
60,59,-678.5685159559563,0,0.005628708525588619
61,60,-660.5054628922394,0,0.00533592514009407
62,61,-633.8609192881423,0,0.005197984538400952
63,62,-574.7974060715371,0,0.005841336793520655
64,63,-542.9263237347674,0,0.005510635911068949
65,64,-525.5709121012542,0,0.005323760965091946
66,65,-518.8661965407089,0,0.005450449008118847
67,66,-496.7299761180738,0,0.006023634257874902
68,67,-455.4260848069729,0,0.006246949785603787
69,68,-446.427400126041,0,0.005752724108938794
70,70,-436.3065414237911,0,0.006367557173027208
71,72,-432.3678599369709,0,0.005636793390185631
72,71,-427.5931721152108,0,0.005582044568136465
73,69,-411.9511960990984,0,0.00549446421331275
74,73,-368.4229268003895,0,0.005983041157146657
75,74,-343.6622163402353,0,0.005822505713584126
76,75,-330.5772461828601,0,0.005585563142270765
77,76,-304.3919669639882,0,0.005736262024115971
78,77,-277.0249630506349,0,0.005959803451254291
79,78,-270.6132130553246,0,0.00619551675443528
80,79,-239.4427600836286,0,0.006312768957833628
81,80,-228.6136121062506,0,0.005685982008199701
82,81,-224.8977810303363,0,0.006338009085573396
83,82,-205.6156932009555,0,0.005690352068632842
84,83,-170.1705709128454,0,0.00641050896173599
85,84,-133.1492535979542,0,0.005772800317482356
86,85,-128.9255183405313,0,0.005876240142308915
87,87,-76.46760683346098,0,0.006592089572144112
88,88,-72.12040378891251,0,0.006035909707457614
89,89,-49.77547692223422,0,0.005971606863751131
90,90,-37.15699307878414,0,0.006059131587358511
91,92,-25.94421294057865,0,0.006325411557197431
92,119,0.06183593888012924,0,7.298807262387077
93,120,0.0624884742390733,0,6.979175535447173
94,121,0.06563041308290839,0,6.715402778891304
95,122,0.07088091641002407,0,6.198290342795236
96,123,0.07599309109227183,0,6.438756707699128
97,124,0.07851310420580587,0,5.864198091872578
98,125,0.08415100897050605,0,5.886755169033582
99,126,0.08913701662024348,0,5.488249493320957
100,128,0.09697934034829196,0,5.305436101947311
101,127,0.09783565151556246,0,5.162598219398112
102,129,0.105472653240115,0,4.980878985715124
103,135,0.1130640182874653,0,4.829166333294314
104,136,0.1131853749382459,0,4.882833354590945
105,133,0.1238522147139463,0,4.38303954677499
106,134,0.1282578534505501,0,4.082401032344624
107,132,0.1338166152323135,0,4.618917766882879
108,131,0.1361312060709746,0,4.124747523051662
109,130,0.1370286019370832,0,4.311088816131592
110,118,0.1582870768224464,0,3.915841245180095
111,117,0.1642491114572098,0,4.151446731372548
112,116,0.1751997877517254,0,3.846047445910691
113,115,0.1996634858994797,0,3.620407617276262
114,114,0.2100096777851589,0,3.500661077617097
115,113,0.2292310881154911,0,3.294600866211801
116,112,0.2412414602151471,0,3.27912932058832
117,111,0.2644136400796288,0,2.992196935801609
118,110,0.2885849261337827,0,2.885919162213681
119,109,0.3171657200104869,0,2.785222443489776
120,108,0.4157973100987087,0,2.267281866725691
121,107,0.4253698670137145,0,2.280911091283448
122,106,0.552811237852186,0,1.877589895852036
123,105,0.6284630213178832,0,1.678649819396901
124,104,0.6681357858737268,0,1.61875091254905
125,103,0.9996853403735108,0,1.163910476718426
126,101,1.644820269295897,0,0.759944353607127
127,99,2.599563364314527,0,0.5021592301020527
128,97,4.802890679531582,0,0.006763198411032031
129,94,18.86444983397253,0,0.005849146253460729
130,96,68.43867292963074,0,0.006880021089553003
131,98,71.07724087840258,0,0.005907909572446103
132,100,77.63529848507007,0,0.01337977914193853
133,102,78.12576873047911,0,0.01331699338007822
134,137,78.45380808438507,0,0.01334820025084111
135,138,78.62134786234367,0,0.01318347120926647
136,139,78.64134812616918,0,0.01339179929357517
137,140,78.67945857238938,0,0.01341215117858007
138,141,78.74357582134992,0,0.01370735252805392
139,142,78.74838769735325,0,0.01363187616134654
140,143,78.79793319793245,0,0.01394717872627234
141,144,78.81227857050266,0,0.01386215901244159
142,145,78.82440664778466,0,0.01284141409801802
143,146,78.83602992686846,0,0.01383529553101172
144,147,78.84205304424739,0,0.0133933633136108
145,148,78.85169053773248,0,0.01410253029956295
146,149,78.85687708032729,0,0.01371093862678243
147,150,78.8691380178211,0,0.01392649950184333
148,151,78.87462514468301,0,0.01445084835701282
149,152,78.87761226002171,0,0.01365761136925373
150,164,78.8882614032551,0,0.01397505969478524
151,165,78.88871087835602,0,0.01277622461483922
152,166,78.88987015467004,0,0.01462373980597377
153,168,78.89265415398664,0,0.01308019912503234
154,167,78.8948604943843,0,0.01315504761055637
155,170,78.90020192907336,0,0.01430868374985438
156,169,78.90026269442839,0,0.01454358355889467
157,163,78.90406363525464,0,0.01428196312564452
158,161,78.90788705705594,0,0.01476097466246227
159,162,78.90831574133593,0,0.01467907040960074
160,160,78.91224152875542,0,0.01483561672070916
161,159,78.91473727055477,0,0.01549871145763011
162,157,78.91755912893707,0,0.01514835330769231
163,158,78.91882036921695,0,0.01635038731528464
164,156,78.92137883560991,0,0.01542166066239395
165,155,78.92400635819322,0,0.01614414215976525
166,154,78.92557860295331,0,0.01647573981330136
167,153,78.92590512765295,0,0.0170183651947411
168,95,99.55712833724266,0,0.006191538886104244
169,93,109.8891451147675,0,0.006198664748923693
170,91,118.7519317155896,0,0.006671298963307567
171,86,148.0634853543228,0,0.006754436893093039
