ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3545.53111300657,0,0.003972276441701485
2,1,-3434.51471003456,0,0.003988060040662268
3,2,-3297.190674942174,0,0.00399667910917463
4,3,-3158.750431935636,0,0.004017431890632511
5,4,-3061.556417785234,0,0.004333286761932318
6,5,-3013.560511397058,0,0.004065500765107885
7,6,-2933.240574606042,0,0.004372411131522723
8,7,-2867.451421587431,0,0.004055409809724951
9,8,-2784.485666350707,0,0.004422346554063658
10,9,-2726.134757519423,0,0.004037077179210694
11,10,-2627.638026127989,0,0.004478616712996269
12,11,-2580.901861926187,0,0.004025561182572622
13,12,-2513.43412933986,0,0.004812004996260087
14,13,-2457.013678433402,0,0.004510077643897844
15,14,-2436.17088335002,0,0.004078136022924539
16,15,-2397.362538861069,0,0.004841919116470346
17,16,-2347.760401373863,0,0.003721919558342164
18,17,-2314.615058436698,0,0.004587500005427706
19,18,-2240.822349233463,0,0.00489010806776296
20,19,-2196.520160538094,0,0.004594609320141874
21,20,-2144.737825526398,0,0.004229020650245156
22,21,-2080.045104630058,0,0.004990205600263257
23,22,-2071.543517081986,0,0.004938706112445245
24,23,-2036.584076871248,0,0.004885001401598603
25,24,-1983.655601846205,0,0.005019630518428513
26,25,-1968.36061768548,0,0.005188327067489665
27,26,-1950.219926814708,0,0.005231269330188818
28,27,-1904.052228400952,0,0.00518710918702165
29,28,-1872.283568892428,0,0.005519079880892484
30,29,-1862.176616601068,0,0.00517190122833181
31,30,-1823.044701631045,0,0.005363135725166276
32,31,-1804.585063034505,0,0.005457220086771074
33,32,-1766.761099717709,0,0.005678697739870768
34,33,-1741.748128553988,0,0.005694173169306234
35,34,-1714.622562777354,0,0.00548760100498847
36,35,-1698.402292654722,0,0.005173239480020221
37,36,-1671.468155765163,0,0.005740717888557181
38,38,-1620.385624792065,0,0.005804696017114632
39,39,-1612.490373098973,0,0.005516751160414364
40,37,-1585.918148584505,0,0.005833341467560417
41,40,-1528.944823691764,0,0.005716075058602026
