ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3506.234235997209,0,0.003986410862015436
2,1,-3344.672943319539,0,0.003996358803220993
3,2,-3218.169377749779,0,0.003995523154247823
4,3,-3105.890660738822,0,0.004030214627500717
5,4,-3004.75473712492,0,0.004391599134199019
6,5,-2965.071871257466,0,0.004049871846013922
7,6,-2850.034549357066,0,0.004237485087657254
8,7,-2814.55919472146,0,0.00419650371835133
9,8,-2713.654941540479,0,0.004258001007736535
10,9,-2670.772245855359,0,0.00421550783342295
11,10,-2573.197423621002,0,0.004299431511776703
12,11,-2525.210593956353,0,0.004244437603023814
13,12,-2452.728200204921,0,0.004854209143652688
14,13,-2419.57852855592,0,0.004175134578081032
15,14,-2386.165458949952,0,0.004386140311669743
16,15,-2315.061279035728,0,0.003918680362345569
17,16,-2288.359159041248,0,0.004772171098550188
18,17,-2244.811544510982,0,0.004545924229984155
19,18,-2156.821139422966,0,0.004809888016186632
20,19,-2125.515639049486,0,0.004730836739651126
21,20,-2108.905369912248,0,0.004035926583703118
22,21,-2037.51492144368,0,0.004925975145522701
23,22,-2014.111461861551,0,0.005089522053712306
24,24,-1980.412661164315,0,0.00503013219338203
25,23,-1976.187059488516,0,0.004899860578632315
26,25,-1907.464285139133,0,0.004899965066626009
27,26,-1897.61461466958,0,0.00539518196506163
28,27,-1839.758330188146,0,0.005130466561086863
29,28,-1833.565110058929,0,0.005439018602088693
30,29,-1779.377314455101,0,0.005413330621413357
31,30,-1754.912355940905,0,0.005360828174259877
32,31,-1726.420969031308,0,0.005552147647474717
33,32,-1697.561074277171,0,0.005101071046256965
34,34,-1680.338759210584,0,0.00547785619122582
35,33,-1676.076670463946,0,0.005583239027811758
36,35,-1641.053921644019,0,0.005764667204487013
37,36,-1604.736406145809,0,0.005624185490067988
38,37,-1557.955177182738,0,0.00561335174900384
39,38,-1548.977831144767,0,0.005583982243674812
40,39,-1506.215266601959,0,0.005719880948910653
41,40,-1484.370385162696,0,0.005863111886579305
42,41,-1435.916693625496,0,0.005928054085015925
43,42,-1375.449763726222,0,0.005915432187299801
44,43,-1351.842019977781,0,0.005903859273290774
45,44,-1305.270647298426,0,0.006053401630578629
46,45,-1215.131857249873,0,0.0061124489627387
47,46,-1152.808056249371,0,0.006098869923205374
48,47,-1113.035551341605,0,0.005970347469825469
49,48,-1026.310273019581,0,0.005798306279140968
50,49,-1009.177512814805,0,0.005793428398677676
51,50,-920.4366973231396,0,0.005826115309098963
52,51,-884.6175820447897,0,0.005767634291244619
53,52,-836.5520308786839,0,0.005563113480341433
