ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3313.569439639519,0,0.004001400313915817
2,1,-3244.302149110224,0,0.003997381912221295
3,2,-3136.680813411005,0,0.004020807034573084
4,3,-3021.413781693578,0,0.0040598083251602
5,4,-2907.48348854026,0,0.004114156472756321
6,5,-2819.830250413698,0,0.004315260575396745
7,6,-2762.795702075573,0,0.004118036748432027
8,7,-2737.311751973805,0,0.004366862181923911
9,8,-2628.647247958207,0,0.004153055938058878
10,9,-2597.551628806168,0,0.004360286972626152
11,10,-2481.64187142552,0,0.004150112104769909
12,11,-2442.58743094972,0,0.004391250489358169
13,12,-2347.009938216223,0,0.004105050635684095
14,13,-2314.567153132582,0,0.004492592581187116
15,14,-2258.530993986376,0,0.004724769973414144
16,15,-2209.218752480479,0,0.004125967697586929
17,16,-2193.790721531536,0,0.004753479515489292
18,17,-2153.874627003875,0,0.00459083714013016
19,18,-2084.615375041601,0,0.003858379670135804
20,19,-2043.819057552957,0,0.004776625677725717
21,20,-2037.219314393693,0,0.004789978295249461
22,21,-1966.807545529036,0,0.004836997009540422
23,22,-1939.658720705959,0,0.004682121522308627
24,23,-1899.107149841656,0,0.00506442134924549
25,24,-1835.215580095271,0,0.005097363315195736
26,25,-1810.956511303674,0,0.00499296878376325
27,26,-1772.599695553804,0,0.00524301959843567
28,27,-1757.592335220224,0,0.005426888828889879
29,28,-1736.959758385255,0,0.005359051099931852
30,29,-1699.15235560017,0,0.005016936494922994
31,30,-1678.359165452725,0,0.00515766025056083
32,31,-1647.677894523784,0,0.005535971120603932
33,32,-1615.993220985728,0,0.005531302133273816
34,33,-1600.702645805179,0,0.005510256396159626
35,34,-1583.548875009952,0,0.005514516654122125
36,35,-1548.539122177515,0,0.005586075498237651
37,37,-1510.954427688181,0,0.005641486084778068
38,36,-1507.68135608223,0,0.005810601767416679
39,38,-1455.674098280828,0,0.005854346603138561
40,39,-1421.213539436643,0,0.005763779847026164
41,40,-1411.941820660351,0,0.005894811901878377
42,41,-1387.871362969613,0,0.00587273205143793
43,42,-1340.711165040883,0,0.005890689712747305
44,43,-1307.982635382147,0,0.005944468563595633
45,44,-1240.448489332391,0,0.006061865501450986
46,45,-1151.372775213586,0,0.006127371434834867
47,46,-1084.552790388804,0,0.006019168041070795
48,47,-1023.37768355616,0,0.005955961153311275
49,48,-942.0298449231834,0,0.00599610647345996
50,49,-874.2726406900741,0,0.005996828816927881
51,50,-839.526129634381,0,0.005931935470711939
52,51,-821.6233414425371,0,0.005612152113247162
53,52,-769.5503624932913,0,0.005562901994086931
54,53,-703.7973206958604,0,0.005403571039816741
55,54,-662.8131736100864,0,0.005362979522323397
56,55,-612.4110193844351,0,0.005320691760163318
57,56,-546.7307798218417,0,0.005461577040234383
58,57,-517.7389490422827,0,0.005314935051957129
59,58,-465.8613450885022,0,0.005196851129065171
60,59,-444.4889912885523,0,0.005787181171149931
61,61,-395.301583969849,0,0.005329462472637907
62,62,-369.2166352303635,0,0.005217932147297283
63,63,-354.3097803983067,0,0.005865300914366068
64,67,-286.464346809388,0,0.005524324235093521
65,68,-276.6685608637081,0,0.005596790269576919
66,69,-254.1372790465301,0,0.005323853516255223
67,70,-248.5815546548426,0,0.005967958952047678
68,73,-205.7949520045285,0,0.00585074609035945
69,74,-196.6911966032729,0,0.005963089888580007
70,75,-169.6008576102497,0,0.005556106339156851
71,76,-165.2400835054781,0,0.006121913191261339
72,77,-150.2848888575557,0,0.005511442721246159
73,78,-125.339342186256,0,0.006255818648147092
74,79,-113.8508177976694,0,0.005948744319734664
75,80,-101.6360891297662,0,0.005918651775758889
76,84,-69.07398440224853,0,0.005586834127647018
77,85,-53.07604429142525,0,0.005783340043581349
78,103,-22.8448221766947,0,0.006025618081677426
79,106,-9.501562779137183,0,0.006174168018704552
80,150,0.1034338380585773,0,6.33297902635148
81,155,0.1397552889406142,0,5.595839239575104
82,158,0.1790077644618334,0,6.062432840989009
83,159,0.1865535635309255,0,6.970161700021539
84,160,0.1936497767142241,0,6.561646496035102
85,161,0.2050861909898456,0,5.206399476551271
86,162,0.2161897570435371,0,5.771995173539278
87,163,0.235527993283116,0,5.970700747530302
88,164,0.2439967221273822,0,5.293659642927828
89,165,0.259134790016782,0,5.466191073156532
90,166,0.2768255699149434,0,5.170576368942093
91,168,0.2932922297423543,0,4.163210756091503
