ordered_rank,solver_index,lambda_real,lambda_imag,beta_denominator
1,0,-3640.685392438661,0,0.003969825220964018
2,1,-3568.401787969704,0,0.003987746471658987
3,2,-3456.673362175958,0,0.004008765713599416
4,3,-3328.081320474408,0,0.004028364330861428
5,4,-3202.630802654282,0,0.004068477068853288
6,5,-3160.706055992116,0,0.00435220826249413
7,7,-3071.189339271581,0,0.004304876824616367
8,6,-3065.644179086832,0,0.004163218116629525
9,8,-2931.198089530849,0,0.004401061380575266
10,9,-2922.601785908211,0,0.004083373198004463
11,10,-2776.650281840808,0,0.004100939425162017
12,11,-2771.488640613992,0,0.004414640224303922
13,12,-2634.847357087678,0,0.004189688093948136
14,13,-2621.280614189675,0,0.004514734003432302
15,14,-2603.315378103449,0,0.00468346640230254
16,15,-2531.505922968384,0,0.004759912979375784
17,17,-2502.440266589124,0,0.004115611889737723
18,16,-2486.980016980851,0,0.004518425166534018
19,18,-2427.206477304522,0,0.00370033608360539
20,19,-2377.379467104564,0,0.004819669133866847
21,20,-2352.960141762097,0,0.004764754585604943
22,21,-2232.581452139034,0,0.004795487529693331
23,22,-2224.932301687123,0,0.004942684791631413
24,23,-2171.193676747348,0,0.005042924796980579
25,24,-2135.683110832952,0,0.005029195267011749
26,25,-2122.627211730435,0,0.004904528009415699
27,26,-2094.52307517573,0,0.005248181502472721
28,27,-2081.00253563872,0,0.005254731369346075
29,28,-2052.860299159471,0,0.004980372466228779
30,29,-2011.408406824791,0,0.005191333350306825
31,30,-1977.142506128694,0,0.005461399624051352
32,31,-1962.106034603142,0,0.005493643946680041
33,32,-1949.731163821131,0,0.005498118366394353
34,33,-1931.748233359715,0,0.005559137008584839
35,34,-1902.196139911414,0,0.005520331288685957
36,35,-1863.465944251576,0,0.005568702905075398
37,36,-1834.074698060119,0,0.005665169787626574
38,37,-1815.909520195908,0,0.005943674640365798
39,38,-1795.996916914106,0,0.005964754833091588
40,40,-1741.721669989181,0,0.005808890662941183
