ordered_rank,solver_index,lambda
166,165,97.67837866503287
167,166,105.2901363648408
168,167,106.0955884048938
169,168,106.0955884048942
170,169,108.1650097177778
171,170,108.1650097177778
172,171,112.5078537191658
173,172,112.5078537191663
174,173,121.077139270032
175,174,121.0771392700327
176,175,124.7337586093591
177,176,124.7337586093609
178,177,126.890148691673
179,178,126.8901486916732
180,179,127.3260412958422
181,180,127.3260412958516
182,181,129.4646929321536
183,182,133.2527633941558
184,183,133.252763394156
185,184,133.4450957928053
186,185,133.4450957928058
187,186,141.3747291583521
188,187,141.3747291583524
189,188,142.7466105386227
190,189,142.7466105386229
191,190,143.6177874134352
192,191,143.6177874134432
193,192,146.3958324721136
194,193,146.7466258980749
195,194,146.7466258980752
196,195,150.3068363297414
197,196,150.3068363297419
198,197,154.9204436156
199,198,154.9204436156001
200,199,158.323989447259
201,200,158.3239894472591
202,201,162.0690019462708
203,202,167.4699149142961
204,203,167.4699149142967
205,204,170.176856254807
206,205,170.1768562548344
207,206,176.729309446348
208,207,176.7293094463485
209,208,179.8852166563566
210,209,179.8852166563569
211,210,190.4750785786738
212,211,190.4750785786742
213,212,192.2522518810946
214,213,192.252251881095
215,214,200.9535888728053
216,215,200.9535888728217
217,216,201.9530114781791
218,217,201.9530114781794
219,218,207.4809126271156
220,219,207.4809126271159
221,220,207.7183054827336
222,221,207.7183054827679
223,222,212.1610943084602
224,223,212.1610943084753
225,224,228.0605203019447
226,225,228.8242542351613
227,226,228.8242542351614
228,227,229.5987967023938
229,228,229.5987967023941
230,229,229.8378345744902
231,230,229.8378345745136
232,231,235.804664623003
233,232,235.8046646230033
234,233,244.7675870370888
235,234,244.767587037089
236,235,265.0959325339185
237,236,265.0959325339285
238,237,275.660128418604
239,238,275.6601284186041
240,239,282.1721328029561
241,240,282.1721328029566
242,241,284.0988691207786
243,242,284.0988691207788
244,243,285.0019915070503
245,244,285.1880747090365
246,245,285.1880747090626
247,246,285.5657710796345
248,247,285.5657710796353
249,248,294.9121250670046
250,249,294.9121250670055
251,250,309.0665871487579
252,251,309.0665871487591
253,252,324.0819486963128
254,253,324.0819486963132
255,254,326.2384515934646
256,255,326.238451593527
257,256,328.2514783211259
258,257,328.2514783211266
259,258,334.8073481503192
260,259,334.8073481503193
261,260,358.3161299489749
262,261,364.529559370697
263,262,364.5295593706973
264,263,364.9616345780728
265,264,364.9616345780998
266,265,367.9048158665388
267,266,367.9048158665393
268,267,370.8330659814505
269,268,370.8330659814807
270,269,371.5303208996002
271,270,371.5303208996004
272,271,373.6834271555047
273,272,373.683427155568
274,273,376.2321597308762
275,274,376.2321597308771
276,275,381.9171367403077
277,276,381.9171367403086
278,277,385.4550669848661
279,278,385.4550669848664
280,279,386.5835859285738
281,280,386.5835859285743
282,281,399.4643137109897
283,282,399.464313711017
284,283,400.0677918304076
285,284,400.0677918304101
286,285,404.606191061649
287,286,416.6698523245517
288,287,416.6698523245528
289,288,438.4000413089976
290,289,438.4000413089978
291,290,439.3711302533049
292,291,439.3711302533051
293,292,439.3819122360517
294,293,439.3819122360518
295,294,446.8566139656929
296,295,446.8566139656945
297,296,447.0091434035527
298,297,447.0091434035967
299,298,474.4735089149427
300,299,474.4735089150254
301,300,475.5570561675344
302,301,475.5570561675357
303,302,476.6226686083635
304,303,495.2238818695892
305,304,495.2238818695894
306,305,495.5781883640852
307,306,495.578188364086
308,307,501.4561734370122
309,308,501.4561734370129
310,309,502.7827636901561
311,310,510.723707924083
312,311,510.7237079240834
313,312,518.5529551001795
314,313,518.5529551002047
315,314,520.0951194899723
316,315,520.0951194899737
317,316,525.4224942162155
318,317,525.4224942162164
319,318,532.095079897487
320,319,532.0950798974874
321,320,552.7157910018706
322,321,552.7157910019175
323,322,565.3074803133538
324,323,565.3074803134164
325,324,569.7705682970696
326,325,569.7705682971574
327,326,578.112524539762
328,327,578.1125245397634
329,328,595.7730523151546
330,329,595.7730523152072
331,330,615.7848932676679
332,331,615.7848932676709
333,332,633.5905167300875
334,333,633.5905167300887
335,334,634.1778769775523
336,335,634.1778769775526
337,336,642.0493594681637
338,337,642.0493594681653
339,338,646.9802547298997
340,339,646.9802547299005
341,340,649.6705266044391
342,341,649.6705266045566
343,342,651.3104662289912
344,343,662.7067453503739
345,344,662.7067453503747
346,345,672.6207493243462
347,346,672.6207493245271
348,347,675.937372610206
349,348,711.2025000624993
350,349,711.2025000625646
351,350,712.0680614976576
352,351,712.0680614977321
353,352,732.3226405300499
354,353,732.322640530051
355,354,737.6943667283633
356,355,737.694366728364
357,356,742.8742137081116
358,357,742.874213708211
359,358,754.1354562178199
360,359,754.1354562179213
361,360,768.1641558439353
362,361,768.1641558439358
363,362,775.0903311201033
364,363,775.0903311201049
365,364,776.6522377118714
366,365,776.6522377118735
367,366,777.7327759862567
368,367,777.7327759863189
369,368,822.4935014695737
370,369,822.4935014695783
371,370,845.2759912129284
372,371,845.2759912130306
373,372,857.3730602697973
374,373,857.3730602697982
375,374,868.4833310561477
376,375,885.6159359364316
377,376,885.615935936924
378,377,888.5539649402716
379,378,891.2003431158912
380,379,891.2003431161596
381,380,899.5178598283388
382,381,899.5178598285499
383,382,902.7591770424553
384,383,902.7591770426573
385,384,912.0973991614575
386,385,912.0973991616726
387,386,913.8893404117957
388,387,913.8893404119505
389,388,916.5836411141217
390,389,916.5836411142551
391,390,933.850508512525
392,391,933.8505085125703
393,392,943.1437757075638
394,393,943.1437757075655
395,394,975.8979352362541
396,395,975.8979352362541
397,396,1003.017344185946
398,397,1003.017344185948
399,398,1017.006929341101
400,399,1026.668672171297
401,400,1026.668672171317
402,401,1029.011353620086
403,402,1029.011353620087
404,403,1052.57137381343
405,404,1052.571373813431
406,405,1058.736671242795
407,406,1058.736671242798
408,407,1155.840458650396
409,408,1155.840458650398
410,409,1159.159746640206
411,410,1159.159746640209
412,411,1176.814442794349
413,412,1176.81444279435
414,413,1180.487557113046
415,414,1180.48755711308
416,415,1181.568887373411
417,416,1181.568887373413
418,417,1187.009873303987
419,418,1242.730662414755
420,419,1242.730662414757
421,420,1247.768136062199
422,421,1247.7681360622
423,422,1272.910308161935
424,423,1272.910308161968
425,424,1283.738008761027
426,425,1283.738008761027
427,426,1611.873507521081
428,427,1611.873507521093
429,428,1668.367447101068
430,429,1671.458737121902
431,430,1671.458737121904
432,431,1690.046976740419
433,432,1690.046976740422
434,433,1739.591243913508
435,434,1739.591243913513
436,435,1791.455183050075
437,436,1791.45518305008
438,437,1817.359933075672
439,438,1817.359933075674
440,439,1823.509290520546
441,440,1823.509290520547
442,441,1824.092812501155
443,442,1824.092812501157
444,443,2518.873142047161
445,444,2559.504780231523
446,445,2559.504780231529
447,446,2637.243907564597
448,447,2637.243907564608
449,448,2691.628298165478
450,449,2691.628298165481
451,450,2898.974120024993
452,451,2898.974120024996
453,452,3100.21803898166
454,453,3100.218038981662
455,454,3240.317558723022
456,455,3240.317558723025
457,456,3318.752091063345
458,457,3318.752091063347
459,458,3352.028531773583
460,459,3352.028531773587
461,460,3844.984916730744
462,461,3844.984916730748
463,462,4984.623261370141
464,463,4984.623261370149
465,464,5710.13877085818
466,465,5710.138770858192
