node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.1655474157373674
13,0.2,0.09,0.01642555688672019
14,0.3,0.09,-0.3541094704258354
15,0.4,0.09,-0.7214663315299197
16,0.5,0.09,-1
17,0.6,0.09,-0.005733226371434147
18,0.7,0.09,0.001281870227281875
19,0.8,0.09,0.05295129680160354
20,0.9,0.09,0.04744211861411451
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.02380098051554696
24,0.2,0.18,-0.2358259870506541
25,0.3,0.18,-0.5545601787071106
26,0.4,0.18,-0.7802098947099219
27,0.5,0.18,-0.8802407650672889
28,0.6,0.18,-0.563152479129393
29,0.7,0.18,-0.2271724842302212
30,0.8,0.18,-0.1797674033603643
31,0.9,0.18,-0.08252407020530389
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.04651330385560761
35,0.2,0.27,-0.1310832611392465
36,0.3,0.27,-0.4586730161106473
37,0.4,0.27,-0.6479607957042116
38,0.5,0.27,-0.6489095942882586
39,0.6,0.27,-0.2514464811650491
40,0.7,0.27,-0.1641091912560758
41,0.8,0.27,-0.05768281427989997
42,0.9,0.27,-0.03526787961915923
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.1144610852097381
46,0.2,0.36,-0.2266898758414247
47,0.3,0.36,-0.3531669589589506
48,0.4,0.36,-0.2497868359705892
49,0.5,0.36,0.05453245766039292
50,0.6,0.36,-0.5114320939764659
51,0.7,0.36,-0.2907905118592599
52,0.8,0.36,-0.2006725070008023
53,0.9,0.36,-0.1073870185845841
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
