node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,-0.7825104917084892
13,0.2,0.09,0.01573646572047977
14,0.3,0.09,1
15,0.4,0.09,0.396323004016604
16,0.5,0.09,-0.6160300514661021
17,0.6,0.09,0.01115828953362767
18,0.7,0.09,-0.005013660452083971
19,0.8,0.09,-0.006380188871501022
20,0.9,0.09,-0.003360569135056474
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.6331722140250922
24,0.2,0.18,-0.3412920053846331
25,0.3,0.18,-0.0588538822800375
26,0.4,0.18,-0.5351728828358129
27,0.5,0.18,-0.8158065509765016
28,0.6,0.18,0.01432776856397678
29,0.7,0.18,-0.02172239698238109
30,0.8,0.18,-0.01452617867844927
31,0.9,0.18,-0.006377503114595432
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.855615205627576
35,0.2,0.27,0.4132269915103441
36,0.3,0.27,0.08213536959908505
37,0.4,0.27,0.431595594180288
38,0.5,0.27,0.5165097091403046
39,0.6,0.27,-0.1749817631781285
40,0.7,0.27,-0.05337906980048442
41,0.8,0.27,-0.02101835588343479
42,0.9,0.27,-0.007822318950626406
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.5227971551055859
46,0.2,0.36,-0.6956841655721432
47,0.3,0.36,-0.9292035440155086
48,0.4,0.36,0.2261478316604364
49,0.5,0.36,0.7273236256296615
50,0.6,0.36,-0.09648996413175703
51,0.7,0.36,-0.03892255706047505
52,0.8,0.36,-0.0154400323304436
53,0.9,0.36,-0.005570121500169434
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
