node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.9569088162744606
13,0.2,0.09,0.1914927815462689
14,0.3,0.09,0.1294720871869072
15,0.4,0.09,0.2427760675717707
16,0.5,0.09,0.4100585478847373
17,0.6,0.09,0.6003272682753077
18,0.7,0.09,0.7770570963998519
19,0.8,0.09,0.8669296017563023
20,0.9,0.09,-0.1315775801084304
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.9999999993014982
24,0.2,0.18,-0.1950673504005001
25,0.3,0.18,-0.1823076077579495
26,0.4,0.18,0.04156896459363505
27,0.5,0.18,0.3234460886379433
28,0.6,0.18,0.6143393935218583
29,0.7,0.18,0.8639352590482666
30,0.8,0.18,0.9404537121567536
31,0.9,0.18,-0.4061546348927305
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.4061546339880143
35,0.2,0.27,-0.9404537130804496
36,0.3,0.27,-0.8639352596637587
37,0.4,0.27,-0.6143393938795774
38,0.5,0.27,-0.3234460890230924
39,0.6,0.27,-0.04156896529504726
40,0.7,0.27,0.1823076070970555
41,0.8,0.27,0.1950673499967466
42,0.9,0.27,-1
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.1315775795540576
46,0.2,0.36,-0.8669296023548423
47,0.3,0.36,-0.7770570968013395
48,0.4,0.36,-0.6003272685855504
49,0.5,0.36,-0.410058548267265
50,0.6,0.36,-0.2427760681318475
51,0.7,0.36,-0.1294720874322423
52,0.8,0.36,-0.1914927809744064
53,0.9,0.36,-0.9569088161854762
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
