node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,-0.2288589423893252
13,0.2,0.09,-0.534617204026188
14,0.3,0.09,0.2832189715213234
15,0.4,0.09,1
16,0.5,0.09,0.01137985901344475
17,0.6,0.09,0.04365992252587176
18,0.7,0.09,0.02671979358640332
19,0.8,0.09,0.01310420158624259
20,0.9,0.09,0.005248365909530446
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.4515714914291002
24,0.2,0.18,-0.04538025891152631
25,0.3,0.18,-0.4391891157473724
26,0.4,0.18,-0.2879096795812258
27,0.5,0.18,0.2803654208173186
28,0.6,0.18,0.1016773768250998
29,0.7,0.18,0.04619988845632268
30,0.8,0.18,0.02137006193321856
31,0.9,0.18,0.008411894007324797
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.4035674493817485
35,0.2,0.27,0.5052824311371482
36,0.3,0.27,-0.1019034421748299
37,0.4,0.27,-0.4085050024008641
38,0.5,0.27,0.2105986205136603
39,0.6,0.27,0.09454110986529178
40,0.7,0.27,0.04558376937110518
41,0.8,0.27,0.02140263745644321
42,0.9,0.27,0.008438478335061995
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.9705122165667135
46,0.2,0.36,0.07407617541856397
47,0.3,0.36,0.5144875350276452
48,0.4,0.36,0.230683026297507
49,0.5,0.36,0.04852668788697851
50,0.6,0.36,0.0464476315082415
51,0.7,0.36,0.02698333304239758
52,0.8,0.36,0.01324701480050836
53,0.9,0.36,0.005293589505161703
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
