node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,-0.8354243505868454
13,0.2,0.09,0.9583384609085964
14,0.3,0.09,-0.3539413216814349
15,0.4,0.09,0.05826751592520902
16,0.5,0.09,0.02096710602440845
17,0.6,0.09,0.007164903194585505
18,0.7,0.09,0.002535843027152655
19,0.8,0.09,0.0009315973127602208
20,0.9,0.09,0.0003297460961186141
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.2999868573523994
24,0.2,0.18,0.4153048225355839
25,0.3,0.18,-0.645996992989235
26,0.4,0.18,0.1006786363957773
27,0.5,0.18,0.02459767752121532
28,0.6,0.18,0.008051953274198408
29,0.7,0.18,0.003153221058381754
30,0.8,0.18,0.001283306782004007
31,0.9,0.18,0.0004802422192703118
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.5743626564280077
35,0.2,0.27,-0.4156118091344264
36,0.3,0.27,0.3734926749778282
37,0.4,0.27,-0.03112317467931067
38,0.5,0.27,-0.0008676310865460765
39,0.6,0.27,0.002592616727459718
40,0.7,0.27,0.001922260620958015
41,0.8,0.27,0.001032345048217766
42,0.9,0.27,0.0004315545070530117
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.1741586312585678
46,0.2,0.36,-0.8688520811537794
47,0.3,0.36,1
48,0.4,0.36,-0.0683240348005783
49,0.5,0.36,-0.01266772782509369
50,0.6,0.36,-0.001237570057848411
51,0.7,0.36,0.0005259516811916869
52,0.8,0.36,0.0005095218790229848
53,0.9,0.36,0.0002449629111472529
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
