node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.05409181581537038
13,0.2,0.09,0.1420522304129748
14,0.3,0.09,-0.07636751959408096
15,0.4,0.09,-0.3285578755442035
16,0.5,0.09,-0.5282838457459935
17,0.6,0.09,-0.6336703289599488
18,0.7,0.09,-0.6275822429674905
19,0.8,0.09,-0.5080443569889411
20,0.9,0.09,-0.293861894453084
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.08931605658088539
24,0.2,0.18,0.2348375623581339
25,0.3,0.18,-0.1333351971473916
26,0.4,0.18,-0.5304194319349322
27,0.5,0.18,-0.8371698056945538
28,0.6,0.18,-0.9949315296107882
29,0.7,0.18,-0.9760286334260556
30,0.8,0.18,-0.7805253487169397
31,0.9,0.18,-0.4420734675886033
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.09102423580152087
35,0.2,0.27,0.2355105239472535
36,0.3,0.27,-0.1610488308399277
37,0.4,0.27,-0.5550196314954677
38,0.5,0.27,-0.8518138400052939
39,0.6,0.27,-1
40,0.7,0.27,-0.9710995825036967
41,0.8,0.27,-0.7681539523962096
42,0.9,0.27,-0.4285427140592149
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.05697116199606286
46,0.2,0.36,0.1430803032183829
47,0.3,0.36,-0.1339724344545115
48,0.4,0.36,-0.3767767560030492
49,0.5,0.36,-0.5545177981596014
50,0.6,0.36,-0.6399389712080068
51,0.7,0.36,-0.6139028430834406
52,0.8,0.36,-0.4799476501235952
53,0.9,0.36,-0.2633214781137583
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
