node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.004973478179397163
13,0.2,0.09,0.01346523346177676
14,0.3,0.09,0.2256048424360412
15,0.4,0.09,0.430203160976574
16,0.5,0.09,0.5760575063291271
17,0.6,0.09,0.6348383347673496
18,0.7,0.09,0.59812375291409
19,0.8,0.09,0.4697677439570356
20,0.9,0.09,0.2665927554817153
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,0.008152408014029056
24,0.2,0.18,0.01958727017610892
25,0.3,0.18,0.3665377293754181
26,0.4,0.18,0.6897278010040223
27,0.5,0.18,0.913692559032226
28,0.6,0.18,0.9991839482128537
29,0.7,0.18,0.9334545303100545
30,0.8,0.18,0.724882382828655
31,0.9,0.18,0.4033874811733158
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,0.008760331475971049
35,0.2,0.27,0.02142722066486074
36,0.3,0.27,0.3824658173847265
37,0.4,0.27,0.7045985483042008
38,0.5,0.27,0.9217048204334648
39,0.6,0.27,1
40,0.7,0.27,0.9267989127301103
41,0.8,0.27,0.7128420764509141
42,0.9,0.27,0.391203457637247
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.006349084452630272
46,0.2,0.36,0.01722407350125822
47,0.3,0.36,0.2614891282945577
48,0.4,0.36,0.4617627812204812
49,0.5,0.36,0.593200766780879
50,0.6,0.36,0.6373071542615342
51,0.7,0.36,0.5854492815433187
52,0.8,0.36,0.4459283802161468
53,0.9,0.36,0.2410659915972517
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
