node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,0.004296972279651727
13,0.2,0.09,0.02353865630598726
14,0.3,0.09,0.03046517265581736
15,0.4,0.09,0.04132987572520454
16,0.5,0.09,0.06766315803666402
17,0.6,0.09,0.1296753434975763
18,0.7,0.09,0.2634009404309361
19,0.8,0.09,0.5988003078340235
20,0.9,0.09,0.2228894225928283
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.01012120927501061
24,0.2,0.18,0.006944191468563214
25,0.3,0.18,0.01647947244175167
26,0.4,0.18,0.04422765086922143
27,0.5,0.18,0.1045393906667509
28,0.6,0.18,0.2176909620768469
29,0.7,0.18,0.4308137750299166
30,0.8,0.18,0.9861514305917739
31,0.9,0.18,0.3588862314602797
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.007691335310646259
35,0.2,0.27,0.007754082147850628
36,0.3,0.27,0.01620522236177051
37,0.4,0.27,0.04296405048090871
38,0.5,0.27,0.1037843453965104
39,0.6,0.27,0.2145574530208863
40,0.7,0.27,0.4240521194080981
41,0.8,0.27,1
42,0.9,0.27,0.3661311690733012
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,0.00519271233951367
46,0.2,0.36,0.02161242563985374
47,0.3,0.36,0.0296791177941934
48,0.4,0.36,0.04171394392813742
49,0.5,0.36,0.07088588934519791
50,0.6,0.36,0.1337471122362653
51,0.7,0.36,0.2500190227219111
52,0.8,0.36,0.6244529611063813
53,0.9,0.36,0.2361017702370721
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
