node_id,x_m,y_m,Ez
0,0,0,0
1,0.1,0,0
2,0.2,0,0
3,0.3,0,0
4,0.4,0,0
5,0.5,0,0
6,0.6,0,0
7,0.7,0,0
8,0.8,0,0
9,0.9,0,0
10,1,0,0
11,0,0.09,0
12,0.1,0.09,-0.003278079641371983
13,0.2,0.09,-0.008896317563700483
14,0.3,0.09,-0.2218068582787265
15,0.4,0.09,-0.4281533817958769
16,0.5,0.09,-0.575716053044621
17,0.6,0.09,-0.6357547738710839
18,0.7,0.09,-0.5997008419957238
19,0.8,0.09,-0.4713277440543596
20,0.9,0.09,-0.2676000118736211
21,1,0.09,0
22,0,0.18,0
23,0.1,0.18,-0.005143031468025951
24,0.2,0.18,-0.01169915877774103
25,0.3,0.18,-0.3597233287997239
26,0.4,0.18,-0.6854321622546921
27,0.5,0.18,-0.9119628955236979
28,0.6,0.18,-0.9995057976075846
29,0.7,0.18,-0.9349680793163685
30,0.8,0.18,-0.7265962567803002
31,0.9,0.18,-0.4045085798485776
32,1,0.18,0
33,0,0.27,0
34,0.1,0.27,-0.00561021187142407
35,0.2,0.27,-0.01328837604376175
36,0.3,0.27,-0.3756185130839477
37,0.4,0.27,-0.7001359180571025
38,0.5,0.27,-0.9196921216888329
39,0.6,0.27,-1
40,0.7,0.27,-0.9279923192400147
41,0.8,0.27,-0.7142847089565488
42,0.9,0.27,-0.3921411492878829
43,1,0.27,0
44,0,0.36,0
45,0.1,0.36,-0.004223659857080844
46,0.2,0.36,-0.01184359196525287
47,0.3,0.36,-0.2568983512904617
48,0.4,0.36,-0.4585004213954547
49,0.5,0.36,-0.5913823353712688
50,0.6,0.36,-0.636757527060545
51,0.7,0.36,-0.5857135478378258
52,0.8,0.36,-0.4464638759035144
53,0.9,0.36,-0.2414394104533445
54,1,0.36,0
55,0,0.45,0
56,0.1,0.45,0
57,0.2,0.45,0
58,0.3,0.45,0
59,0.4,0.45,0
60,0.5,0.45,0
61,0.6,0.45,0
62,0.7,0.45,0
63,0.8,0.45,0
64,0.9,0.45,0
65,1,0.45,0
