cell_id,xc_m,yc_m,Hx,Hy,Hmag
0,0.07973106073510837,0.01694736012815834,0.7777607551856286,-0.3776420846184699,0.8645954755733474
1,0.06594483600006079,0.04791172785638309,0.6672671303954081,-0.3640445562047177,0.7601143744255942
2,0.04075615003057523,0.07059172257385615,0.583227531360786,-0.437058799283338,0.728817362147877
3,0.008520355462803922,0.08106576715264278,0.5812542204306215,-0.5483684571851454,0.799102267300016
4,-0.02518868596948555,0.077522804131363,0.6626530139867635,-0.6243156118773923,0.9104279214630802
5,-0.05454237476562279,0.06057544400320466,0.7735591730951422,-0.6146430853164913,0.9880181762533601
6,-0.07446519146286472,0.03315403929625969,0.8405817905252394,-0.5257515634988085,0.9914597586811373
7,-0.08151230006115047,1.040834085586084e-17,0.819369400698375,-0.4164640142716692,0.9191346419236343
8,-0.07446519146286472,-0.03315403929625967,0.7239590647339418,-0.359100247925668,0.8081272891511089
9,-0.05454237476562283,-0.06057544400320464,0.6174875026472422,-0.3916200936365778,0.7312025120754508
10,-0.02518868596948561,-0.07752280413136299,0.5704110768135763,-0.4925039081410432,0.753610573231178
11,0.008520355462803874,-0.08106576715264278,0.6138820841736971,-0.5949929583724705,0.8549080849905834
12,0.04075615003057523,-0.07059172257385615,0.7191340730351788,-0.6312662645210055,0.9568965000053402
13,0.06594483600006081,-0.04791172785638309,0.8165177199297788,-0.577320372965198,1
14,0.07973106073510837,-0.01694736012815834,0.8415904884603379,-0.4688533725620442,0.9633784486014378
15,0.2011287881368834,0.03389472025631668,0.4439829427613175,0.2076311932878994,0.4901342325212109
16,0.1558598488719918,0.05084208038447502,0.5460270223017238,-0.1464718832133228,0.5653313379388626
17,0.1699540660685633,0.1127708158409245,0.1000969083223867,0.2441700038138166,0.263890852092564
18,0.121705719863299,0.1098404633128326,0.4130480688553079,-0.1244098348218503,0.4313774613786622
19,0.1093927419927696,0.1721478128759371,-0.1571613903914913,0.01306211320941949,0.1577032701984408
20,0.06650756622848752,0.149846432265119,0.3076724840011898,-0.2084700641552537,0.3716478508754732
21,0.02991641902456399,0.201758889150917,-0.1575541587711051,-0.3327594232653582,0.368174071218988
22,-0.0001903498095005227,0.1639425917666656,0.2996313794698964,-0.3430266569957764,0.4554626779141526
23,-0.05473272457512331,0.1964840205697374,0.09917851325474837,-0.5644510814476064,0.5730980726182864
24,-0.06685535263615219,0.1496915877800662,0.3942458660223721,-0.4390382967762939,0.5900715455874477
25,-0.1299180828645789,0.1572352798307609,0.4431466586439562,-0.5286935044283817,0.6898520005711851
26,-0.1219604576302017,0.1095575483609108,0.5289058680680572,-0.4329703574234634,0.6835237725816321
27,-0.1826394243580189,0.09079913077137243,0.6467332140029233,-0.2491488678605374,0.6930649381196098
28,-0.1559774915240152,0.05048001353107297,0.6145016391578041,-0.3288382297659265,0.6969554116894541
29,-0.2037807501528762,0.00866298711740666,0.5752170590814248,0.08919729946224951,0.58209176535117
30,-0.1630246001223009,-0.01732597423481325,0.5943911375341956,-0.1955501816769246,0.6257321295355331
31,-0.1896865329563047,-0.07497106570992597,0.2759232075083112,0.2624482150941991,0.3808053072736849
32,-0.1418832743274437,-0.08213614365396575,0.4818822621532773,-0.1213080844580668,0.4969166589407578
33,-0.1427937909635351,-0.1456419401852623,-0.05309399033538189,0.1559570282294669,0.1647469771009482
34,-0.09620904143228953,-0.1327442276519078,0.3514264997681116,-0.1552408134882784,0.3841878380581158
35,-0.07121070527230457,-0.1911300000870776,-0.1941110929535453,-0.1598069122798275,0.2514306377910862
36,-0.03389939124179013,-0.1603996287453857,0.2893514883734451,-0.2748937658099286,0.3991125985296528
37,0.01268535828945549,-0.203569946612297,-0.05381161387358226,-0.4758903593735847,0.4789230877003103
38,0.03427177166071615,-0.1603204768439056,0.336734670730122,-0.401087941858941,0.5237000817036073
39,0.09438800816010662,-0.1808107999933437,0.274962839761792,-0.5831286360919847,0.6447042496217683
40,0.09651703389381344,-0.1325204580303057,0.4622207572078546,-0.4503157606145462,0.6453156689959262
41,0.1597701139317407,-0.1267878234409909,0.574649459714524,-0.4105580152491417,0.7062435029333075
42,0.1420736241369442,-0.08180644811269977,0.582770737120067,-0.3900012649928725,0.7012294337372804
43,0.1975265155386584,-0.05084208038447502,0.6469339855323541,-0.07237517020216354,0.6509698509904805
44,0.1630643940684417,-0.01694736012815834,0.6186120129527487,-0.2600568961821416,0.6710517206753448
45,0.3225265155386585,0.05084208038447502,0.09896242581941675,0.5845695197799315,0.5928870762462304
46,0.2736553036755419,0.0847368006407917,0.06479601030282549,0.4265953915447928,0.4314882976842118
47,0.2739632961370658,0.177629903825466,-0.3206083713295759,0.6590422885323263,0.7328891224738767
48,0.2155309977949789,0.1887165588974405,-0.2659119387262103,0.4498631753168066,0.5225763443395153
49,0.1780293339549639,0.273703903178018,-0.6567000859736553,0.3970724306221396,0.7674122217413404
50,0.1201394243580189,0.2600655096846065,-0.5044900822981881,0.2196684605156261,0.5502403799091247
51,0.05131248258632406,0.3224520111491911,-0.6869077944486275,-0.02798443787262774,0.6874775973348694
52,0.003974653017151175,0.2864467712263197,-0.4930620090137396,-0.111659981447429,0.5055473233926823
53,-0.08427676318076109,0.3154452370081118,-0.3912418843817039,-0.3348517002682518,0.5149717208421116
54,-0.1128773719389711,0.2632987837357809,-0.2391901182290821,-0.3248692691955833,0.403425277748079
55,-0.2052937909635351,0.2538951156583172,0.03464404345874596,-0.3204633864904024,0.3223305629754469
56,-0.210211873828114,0.1946240445429685,0.08912871292289157,-0.2788705472170648,0.2927673300975305
57,-0.290813657253173,0.1484442222464852,0.3089247516629804,0.005659198150516942,0.3089765827918695
58,-0.2711988330174551,0.0922970399447393,0.2746331792737341,-0.004102954010467549,0.2746638261395392
59,-0.3260492002446019,0.01732597423481331,0.2500980570090008,0.4277080899888623,0.4954626609156316
60,-0.2852930502140267,-0.02598896135221986,0.1945677802249866,0.3176091365111959,0.372467696179234
61,-0.3049078744497447,-0.1167880921235923,-0.1029081349230448,0.6663971671657105,0.6742961282995947
62,-0.2500575072225979,-0.1397812351290785,-0.09808510415354754,0.473376355712085,0.4834313413547644
63,-0.2310452071614475,-0.23070843636732,-0.5164959347808973,0.5637766092125077,0.7645993171199837
64,-0.1715847495312457,-0.2294040634794641,-0.4096657090585661,0.3601214928598604,0.5454479652524814
65,-0.1172327245751235,-0.3047371960427921,-0.7169782534518727,0.1877544196994374,0.7411541931606205
66,-0.063443429847428,-0.2793608451837601,-0.533989062859533,0.05278968355216013,0.5365920889680907
67,0.0168503611161071,-0.3260741260719511,-0.571688164507109,-0.2128409336938899,0.6100234589695663
68,0.05566783522247615,-0.2810135988421798,-0.3887855801813245,-0.2452456934264474,0.4596734465913255
69,0.148019866289638,-0.2910298774128313,-0.1767697552090406,-0.3729199676220477,0.4126946190682563
70,0.1651536258560078,-0.2340765483323866,-0.07014203756059872,-0.3367630691469249,0.3439902181376804
71,0.2535953918634206,-0.2056639190255988,0.2064441451979785,-0.1865521763041001,0.2782461133067632
72,0.2460828542054467,-0.1466655360972412,0.2110827735334838,-0.1612018463847441,0.2655973880903927
73,0.3153219703422085,-0.0847368006407917,0.3243660349888843,0.2229356440447265,0.3935906833755687
74,0.2844621214702168,-0.03389472025631668,0.268791487653832,0.1652623042156352,0.3155320792404812
75,0.4439242429404335,0.06778944051263336,-0.01266333482483933,0.3729724232818679,0.3731873371078323
76,0.3914507584790919,0.1186315208971084,-0.3508867214827278,0.5638718125826817,0.6641332037612457
77,0.3779725262055683,0.2424889918100074,-0.1825752059120702,0.4753344238047427,0.5091920269089271
78,0.3093562757266587,0.2675926544820483,-0.6835825107480417,0.5244992047874005,0.8616173540633987
79,0.2466659259171582,0.3752599934800989,-0.3723382302543086,0.4175588434970729,0.5594561157870415
80,0.1737712824875503,0.3702845871040941,-0.8769398962035625,0.250912633608776,0.9121297776402253
81,0.07270854614808413,0.4431451331474653,-0.4563788542523097,0.2378780248061795,0.5146529056503425
82,0.008139655843802876,0.4089509506859739,-0.8030067960858802,-0.07584505512475506,0.8065806760312247
83,-0.1138208017863989,0.4344064534464862,-0.3790841372992178,0.05519373479045317,0.3830811030473979
