node_id,x_m,y_m,Ez
0,0,0,2.4697901015644e-14
1,0.125,0,0.5447425221246125
2,0.1141931822053251,0.05084208038447502,0.3237624027758787
3,0.08364132579485728,0.09289310318467427,0.04680082269810608
4,0.03862712429686843,0.1188820645368942,-0.2382530447962911
5,-0.01306605790845667,0.1243152369210342,-0.4821107963844493
6,-0.06249999999999997,0.1082531754730548,-0.6426072114386483
7,-0.1011271242968684,0.07347315653655916,-0.6919910017318565
8,-0.1222684500917257,0.02598896135221991,-0.6217232612847269
9,-0.1222684500917257,-0.02598896135221988,-0.4439539207829482
10,-0.1011271242968684,-0.07347315653655913,-0.1894209141830438
11,-0.06250000000000006,-0.1082531754730548,0.09786468931409062
12,-0.01306605790845678,-0.1243152369210342,0.3682285989560293
13,0.0386271242968684,-0.1188820645368942,0.5749224385866765
14,0.08364132579485731,-0.09289310318467425,0.682206965579306
15,0.1141931822053251,-0.05084208038447502,0.6715317105675577
16,0.25,0,0.8018950703710488
17,0.2283863644106502,0.10168416076895,0.4895067678422698
18,0.1672826515897146,0.1857862063693485,0.09247829812420356
19,0.07725424859373686,0.2377641290737884,-0.320540509478503
20,-0.02613211581691333,0.2486304738420684,-0.6781349509732781
21,-0.1249999999999999,0.2165063509461097,-0.9184736987821656
22,-0.2022542485937368,0.1469463130731183,-1
23,-0.2445369001834514,0.05197792270443983,-0.9086172165030206
24,-0.2445369001834514,-0.05197792270443977,-0.6601262617443789
25,-0.2022542485937369,-0.1469463130731183,-0.2974934792713256
26,-0.1250000000000001,-0.2165063509461096,0.1165786284111352
27,-0.02613211581691356,-0.2486304738420683,0.5104932321577208
28,0.07725424859373681,-0.2377641290737884,0.8161389183788295
29,0.1672826515897146,-0.1857862063693485,0.9806667712229404
30,0.2283863644106502,-0.10168416076895,0.9756284302446682
31,0.375,0,0.6436697578438464
32,0.3425795466159753,0.1525262411534251,0.4029027982186539
33,0.2509239773845718,0.2786793095540228,0.09247028452447927
34,0.1158813728906053,0.3566461936106826,-0.2339511814301281
35,-0.03919817372537,0.3729457107631025,-0.5199203627357442
36,-0.1874999999999999,0.3247595264191645,-0.7159905899961697
37,-0.3033813728906052,0.2204194696096775,-0.7882595396759338
38,-0.3668053502751771,0.07796688405665975,-0.7242312538325868
39,-0.3668053502751771,-0.07796688405665965,-0.5349768047671731
40,-0.3033813728906053,-0.2204194696096774,-0.2532200060458432
41,-0.1875000000000002,-0.3247595264191644,0.0723208321523148
42,-0.03919817372537034,-0.3729457107631025,0.3853567414571951
43,0.1158813728906052,-0.3566461936106826,0.6317609693080704
44,0.250923977384572,-0.2786793095540228,0.7689279861973716
45,0.3425795466159753,-0.1525262411534251,0.7731403687816752
46,0.5,0,0.1823837383276254
47,0.4567727288213004,0.2033683215379001,0.116892887845426
48,0.3345653031794291,0.3715724127386971,0.03119019511626454
49,0.1545084971874737,0.4755282581475768,-0.05990556570249853
50,-0.05226423163382667,0.4972609476841367,-0.1406431099863751
51,-0.2499999999999999,0.4330127018922194,-0.1970621828511178
52,-0.4045084971874737,0.2938926261462366,-0.2194074140471632
53,-0.4890738003669028,0.1039558454088797,-0.2038151101006078
54,-0.4890738003669028,-0.1039558454088795,-0.1529813220154865
55,-0.4045084971874738,-0.2938926261462365,-0.07569567356224095
56,-0.2500000000000002,-0.4330127018922192,0.01467844452347241
57,-0.05226423163382712,-0.4972609476841366,0.1025145262015823
58,0.1545084971874736,-0.4755282581475768,0.1726249149842585
59,0.3345653031794292,-0.371572412738697,0.2128868877180714
60,0.4567727288213005,-0.2033683215379001,0.2163387835487382
61,0.625,0,-0.29699764801157
62,0.5709659110266255,0.2542104019223751,-0.1946508262089231
63,0.4182066289742864,0.4644655159233713,-0.0586471082074448
64,0.1931356214843422,0.5944103226844709,0.08749722759539771
65,-0.06533028954228333,0.6215761846051708,0.2185124978595832
66,-0.3124999999999999,0.5412658773652742,0.311744972120052
67,-0.505635621484342,0.3673657826827958,0.3510739085868079
68,-0.6113422504586286,0.1299448067610996,0.3296989768526509
69,-0.6113422504586286,-0.1299448067610994,0.2513160967995243
70,-0.5056356214843423,-0.3673657826827956,0.129478380474655
71,-0.3125000000000003,-0.541265877365274,-0.0147473241084956
72,-0.0653302895422839,-0.6215761846051708,-0.1564230823780713
73,0.193135621484342,-0.594410322684471,-0.2710518686453231
74,0.4182066289742865,-0.4644655159233713,-0.3388133243948279
75,0.5709659110266256,-0.2542104019223751,-0.3479908783340829
76,0.75,0,-0.5157909583488217
77,0.6851590932319507,0.3050524823068501,-0.3452814618696259
78,0.5018479547691437,0.5573586191080456,-0.1150696638495097
79,0.2317627457812106,0.7132923872213651,0.1350387244253184
80,-0.07839634745074001,0.745891421526205,0.3617976904586677
81,-0.3749999999999998,0.649519052838329,0.5259985489828056
82,-0.6067627457812105,0.4408389392193549,0.5992494798410282
83,-0.7336107005503543,0.1559337681133195,0.5688847316241784
84,-0.7336107005503543,-0.1559337681133193,0.4401546451539963
85,-0.6067627457812107,-0.4408389392193548,0.2353178218572375
86,-0.3750000000000003,-0.6495190528383288,-0.01020759063398794
87,-0.07839634745074067,-0.7458914215262049,-0.2539680179715617
88,0.2317627457812104,-0.7132923872213652,-0.4538150677747865
89,0.5018479547691439,-0.5573586191080455,-0.5751933695792405
90,0.6851590932319507,-0.3050524823068501,-0.5971155123157537
91,0.875,0,-0.3732274646651687
92,0.7993522754372757,0.3558945626913251,-0.25492675371289
93,0.585489280564001,0.6502517222927199,-0.09254689110677233
94,0.270389870078079,0.8321744517582593,0.08583516973385497
95,-0.09146240535919667,0.8702066584472392,0.2493755499394322
96,-0.4374999999999998,0.7577722283113839,0.3697966320546904
97,-0.7078898700780789,0.5143120957559141,0.4262765169907671
98,-0.85587915064208,0.1819227294655394,0.4090493195385898
99,-0.85587915064208,-0.1819227294655392,0.3210937786417972
100,-0.7078898700780791,-0.5143120957559139,0.1776182063724227
101,-0.4375000000000004,-0.7577722283113836,0.003430832610475738
102,-0.09146240535919746,-0.8702066584472391,-0.1713497632779668
103,0.2703898700780788,-0.8321744517582594,-0.3165024284318882
104,0.5854892805640012,-0.6502517222927198,-0.4069289483756149
105,0.7993522754372758,-0.3558945626913251,-0.4269937563117659
106,1,0,0
107,0.9135454576426009,0.4067366430758002,0
108,0.6691306063588582,0.7431448254773941,0
109,0.3090169943749475,0.9510565162951535,0
110,-0.1045284632676533,0.9945218953682734,0
111,-0.4999999999999998,0.8660254037844387,0
112,-0.8090169943749473,0.5877852522924732,0
113,-0.9781476007338057,0.2079116908177593,0
114,-0.9781476007338057,-0.2079116908177591,0
115,-0.8090169943749476,-0.587785252292473,0
116,-0.5000000000000004,-0.8660254037844384,0
117,-0.1045284632676542,-0.9945218953682733,0
118,0.3090169943749472,-0.9510565162951536,0
119,0.6691306063588585,-0.743144825477394,0
120,0.913545457642601,-0.4067366430758002,0
