node_id,x_m,y_m,Hz
0,0,0,-2.856400413943303e-15
1,0.125,0,0.002431019942503775
2,0.1141931822053251,0.05084208038447502,-0.001509806912018984
3,0.08364132579485728,0.09289310318467427,-0.002115384349829673
4,0.03862712429686843,0.1188820645368942,0.001952042662623126
5,-0.01306605790845667,0.1243152369210342,0.001707296310306938
6,-0.06249999999999997,0.1082531754730548,-0.002308964781949065
7,-0.1011271242968684,0.07347315653655916,-0.001224591229517059
8,-0.1222684500917257,0.02598896135221991,0.002564974060651373
9,-0.1222684500917257,-0.02598896135221988,0.0006883656357592932
10,-0.1011271242968684,-0.07347315653655913,-0.002708881664790119
11,-0.06250000000000006,-0.1082531754730548,-0.0001220551605636763
12,-0.01306605790845678,-0.1243152369210342,0.002734398141529915
13,0.0386271242968684,-0.1188820645368942,-0.0004495897108290446
14,0.08364132579485731,-0.09289310318467425,-0.002640408298388549
15,0.1141931822053251,-0.05084208038447502,0.001001585354476568
16,0.25,0,0.02311306258345158
17,0.2283863644106502,0.10168416076895,-0.01317400709181294
18,0.1672826515897146,0.1857862063693485,-0.02035894515069722
19,0.07725424859373686,0.2377641290737884,0.01743018559251183
20,-0.02613211581691333,0.2486304738420684,0.01671504412178307
21,-0.1249999999999999,0.2165063509461097,-0.02092458134351406
22,-0.2022542485937368,0.1469463130731183,-0.01234061545707086
23,-0.2445369001834514,0.05197792270443983,0.02350447248252612
24,-0.2445369001834514,-0.05197792270443977,0.007426842680046198
25,-0.2022542485937369,-0.1469463130731183,-0.02505710538707287
26,-0.1250000000000001,-0.2165063509461096,-0.002188481239946452
27,-0.02613211581691356,-0.2486304738420683,0.02551462254887711
28,0.07725424859373681,-0.2377641290737884,-0.003145527331834609
29,0.1672826515897146,-0.1857862063693485,-0.02485702827256332
30,0.2283863644106502,-0.10168416076895,0.008342061265279114
31,0.375,0,0.0880503740992705
32,0.3425795466159753,0.1525262411534251,-0.04586023605883635
33,0.2509239773845718,0.2786793095540228,-0.07846297409863633
34,0.1158813728906053,0.3566461936106826,0.06226346427071498
35,-0.03919817372537,0.3729457107631025,0.06544636562276678
36,-0.1874999999999999,0.3247595264191645,-0.0759454803207076
37,-0.3033813728906052,0.2204194696096775,-0.04956943692266731
38,-0.3668053502751771,0.07796688405665975,0.08630831445385133
39,-0.3668053502751771,-0.07796688405665965,0.03152608596850494
40,-0.3033813728906053,-0.2204194696096774,-0.09289906109211275
41,-0.1875000000000002,-0.3247595264191644,-0.01210489377856776
42,-0.03919817372537034,-0.3729457107631025,0.09542967298149665
43,0.1158813728906052,-0.3566461936106826,-0.007845340355221411
44,0.250923977384572,-0.2786793095540228,-0.09378955023922528
45,0.3425795466159753,-0.1525262411534251,0.02745269546933836
46,0.5,0,0.2168143706171982
47,0.4567727288213004,0.2033683215379001,-0.1026337781038881
48,0.3345653031794291,0.3715724127386971,-0.1953580684081019
49,0.1545084971874737,0.4755282581475768,0.1434747354591601
50,-0.05226423163382667,0.4972609476841367,0.1653636811775547
51,-0.2499999999999999,0.4330127018922194,-0.178045158406688
52,-0.4045084971874737,0.2938926261462366,-0.1281421075765513
53,-0.4890738003669028,0.1039558454088797,0.2048341535764049
54,-0.4890738003669028,-0.1039558454088795,0.08532010898040902
55,-0.4045084971874738,-0.2938926261462365,-0.2226709133315078
56,-0.2500000000000002,-0.4330127018922192,-0.0387692122105062
57,-0.05226423163382712,-0.4972609476841366,0.2307758856804352
58,0.1545084971874736,-0.4755282581475768,-0.009476085168309549
59,0.3345653031794292,-0.371572412738697,-0.2287948444395715
60,0.4567727288213005,-0.2033683215379001,0.05730723215395345
61,0.625,0,0.4087196014028082
62,0.5709659110266255,0.2542104019223751,-0.1746602815995708
63,0.4182066289742864,0.4644655159233713,-0.3722056597438079
64,0.1931356214843422,0.5944103226844709,0.2524724528646588
65,-0.06533028954228333,0.6215761846051708,0.3194245447131036
66,-0.3124999999999999,0.5412658773652742,-0.3192503664423019
67,-0.505635621484342,0.3673657826827958,-0.2526830443093999
68,-0.6113422504586286,0.1299448067610996,0.3720755070732157
69,-0.6113422504586286,-0.1299448067610994,0.1748980823616064
70,-0.5056356214843423,-0.3673657826827956,-0.4086391626286557
71,-0.3125000000000003,-0.541265877365274,-0.08946923496049079
72,-0.0653302895422839,-0.6215761846051708,0.4273433259089673
73,0.193135621484342,-0.594410322684471,0.000130152670588099
74,0.4182066289742865,-0.4644655159233713,-0.4273705352262654
75,0.5709659110266256,-0.2542104019223751,0.08921461791555903
76,0.75,0,0.6361432213131653
77,0.6851590932319507,0.3050524823068501,-0.2433357264051393
78,0.5018479547691437,0.5573586191080456,-0.5852722022346576
79,0.2317627457812106,0.7132923872213651,0.3656909341908678
80,-0.07839634745074001,0.745891421526205,0.5088219794709001
81,-0.3749999999999998,0.649519052838329,-0.4720636933726481
82,-0.6067627457812105,0.4408389392193549,-0.410133794605509
83,-0.7336107005503543,0.1559337681133195,0.5578050039411427
84,-0.7336107005503543,-0.1559337681133193,0.2935207948755543
85,-0.6067627457812107,-0.4408389392193548,-0.6191675591920328
86,-0.3750000000000003,-0.6495190528383288,-0.1640795279404909
87,-0.07839634745074067,-0.7458914215262049,0.6534695210106415
88,0.2317627457812104,-0.7132923872213652,0.02746719829351294
89,0.5018479547691439,-0.5573586191080455,-0.6592117290664222
90,0.6851590932319507,-0.3050524823068501,0.1103455797211435
91,0.875,0,0.8478687311946043
92,0.7993522754372757,0.3558945626913251,-0.2871922596207067
93,0.585489280564001,0.6502517222927199,-0.787829200073549
94,0.270389870078079,0.8321744517582593,0.4518934108228471
95,-0.09146240535919667,0.8702066584472392,0.6933577524853749
96,-0.4374999999999998,0.7577722283113839,-0.5968446515468486
97,-0.7078898700780789,0.5143120957559141,-0.568583244013956
98,-0.85587915064208,0.1819227294655394,0.7157109170198926
99,-0.85587915064208,-0.1819227294655392,0.4189589194140063
100,-0.7078898700780791,-0.5143120957559139,-0.8032971810571432
101,-0.4375000000000004,-0.7577722283113836,-0.2510240796477147
102,-0.09146240535919746,-0.8702066584472391,0.8557755036346536
103,0.2703898700780788,-0.8321744517582594,0.07211828305365786
104,0.5854892805640012,-0.6502517222927198,-0.870852330236856
105,0.7993522754372758,-0.3558945626913251,0.1099394285717809
106,1,0,0.9821944256665149
107,0.9135454576426009,0.4067366430758002,-0.2905054849576232
108,0.6691306063588582,0.7431448254773941,-0.9214622418395969
109,0.3090169943749475,0.9510565162951535,0.4831435491549352
110,-0.1045284632676533,0.9945218953682734,0.8204577363779132
111,-0.4999999999999998,0.8660254037844387,-0.6546659218741981
112,-0.8090169943749473,0.5877852522924732,-0.6835952908434954
