cell_id,xc_m,yc_m,Hx,Hy,Hmag
0,0.07973106073510837,0.01694736012815834,-0.1803463965281037,-0.9406314866343478,0.9577642801799487
1,0.06594483600006079,0.04791172785638309,-0.1910526623572304,-0.9576541183132247,0.9765257447277391
2,0.04075615003057523,0.07059172257385615,-0.1855662718549316,-0.9770007882215429,0.994467385807928
3,0.008520355462803922,0.08106576715264278,-0.1675177824187177,-0.9858690544760572,1
4,-0.02518868596948555,0.077522804131363,-0.1488505795605869,-0.9783904413201855,0.9896485996060571
5,-0.05454237476562279,0.06057544400320466,-0.1419174754617244,-0.959513837154362,0.969952253222867
6,-0.07446519146286472,0.03315403929625969,-0.1513063740204482,-0.9417306231271451,0.9538082539770018
7,-0.08151230006115047,1.040834085586084e-17,-0.1708042768907527,-0.9368086417230158,0.9522523469181343
8,-0.07446519146286472,-0.03315403929625967,-0.1875086654726482,-0.9480049589473402,0.9663709959513901
9,-0.05454237476562283,-0.06057544400320464,-0.1903655979237101,-0.9679105374179576,0.9864531764445645
10,-0.02518868596948561,-0.07752280413136299,-0.1774845312284417,-0.9833530837776276,0.9992417356177381
11,0.008520355462803874,-0.08106576715264278,-0.1573893668404882,-0.9841136661257609,0.9966198476098774
12,0.04075615003057523,-0.07059172257385615,-0.1433778544724497,-0.9696889776216189,0.9802315657404548
13,0.06594483600006081,-0.04791172785638309,-0.1447219553266728,-0.9496243941429362,0.9605888476892255
14,0.07973106073510837,-0.01694736012815834,-0.1605322257337895,-0.9371974288280797,0.9508467889733907
15,0.2011287881368834,0.03389472025631668,-0.2020464861252148,-0.7536747143353424,0.780287355776067
16,0.1558598488719918,0.05084208038447502,-0.1637511711408261,-0.870270778907386,0.8855425877223864
17,0.1699540660685633,0.1127708158409245,-0.2423532239198233,-0.8234917672324165,0.8584135226357401
18,0.121705719863299,0.1098404633128326,-0.1803009218497541,-0.8918807414184169,0.9099228974660085
19,0.1093927419927696,0.1721478128759371,-0.2174395142301,-0.9001622377956473,0.9260518326216354
20,0.06650756622848752,0.149846432265119,-0.175315534757639,-0.9186394903391691,0.9352187177008197
21,0.02991641902456399,0.201758889150917,-0.1437917250927742,-0.9329503018140779,0.9439662736878554
22,-0.0001903498095005227,0.1639425917666656,-0.1520940338729337,-0.9328397236093598,0.9451574181496583
23,-0.05473272457512331,0.1964840205697374,-0.07014545517767107,-0.9001588255667771,0.9028877538918345
24,-0.06685535263615219,0.1496915877800662,-0.1260029870302546,-0.9250845960856939,0.9336264042193634
25,-0.1299180828645789,0.1572352798307609,-0.04523529782625871,-0.8234872007788967,0.8247286838810041
26,-0.1219604576302017,0.1095575483609108,-0.1143078519260353,-0.9005059764510811,0.9077319530764902
27,-0.1826394243580189,0.09079913077137243,-0.08554527035520362,-0.7536720154565102,0.7585113711490574
28,-0.1559774915240152,0.05048001353107297,-0.1247477530811004,-0.8753684906553564,0.8842126420330236
29,-0.2037807501528762,0.00866298711740666,-0.1644007004278896,-0.7369126856687476,0.7550284078103996
30,-0.1630246001223009,-0.01732597423481325,-0.1504142029659131,-0.8663065880644673,0.8792676139707236
31,-0.1896865329563047,-0.07497106570992597,-0.2296198913773652,-0.7842995099850116,0.8172215219136623
32,-0.1418832743274437,-0.08213614365396575,-0.174322716159787,-0.8793168811093631,0.8964299118019342
33,-0.1427937909635351,-0.1456419401852623,-0.2380447748771921,-0.8644747887490711,0.8966504197451113
34,-0.09620904143228953,-0.1327442276519078,-0.1806521021361784,-0.9057899542482425,0.9236290506600869
35,-0.07121070527230457,-0.1911300000870776,-0.1841002787372333,-0.9243834302216041,0.9425378712281997
36,-0.03389939124179013,-0.1603996287453857,-0.1652139606948173,-0.9282075481666502,0.9427963222679715
37,0.01268535828945549,-0.203569946612297,-0.1034835684136362,-0.9243815626468733,0.9301559666491932
38,0.03427177166071615,-0.1603204768439056,-0.1382243088307769,-0.9317350714511332,0.9419321647145268
39,0.09438800816010662,-0.1808107999933437,-0.04954184803067561,-0.8644704218714317,0.8658888525653081
40,0.09651703389381344,-0.1325204580303057,-0.1175432460380728,-0.9140382251213472,0.9215651315409832
41,0.1597701139317407,-0.1267878234409909,-0.05797044621850007,-0.7842955335367885,0.7864350300950027
42,0.1420736241369442,-0.08180644811269977,-0.1168562337286952,-0.8868276988063832,0.8944935699777169
43,0.1975265155386584,-0.05084208038447502,-0.1231918326337683,-0.7369117310200243,0.7471379571020301
44,0.1630643940684417,-0.01694736012815834,-0.1366178945950806,-0.8681097531909844,0.8787940559135026
45,0.3225265155386585,0.05084208038447502,-0.2330783248146947,-0.4547557010844713,0.5110070969832545
46,0.2736553036755419,0.0847368006407917,-0.1658772992449885,-0.6210617666870571,0.6428320126170289
47,0.2739632961370658,0.177629903825466,-0.318192367713455,-0.6025501950950144,0.6814052542211092
48,0.2155309977949789,0.1887165588974405,-0.2206062696702805,-0.6963878424434369,0.730495142571709
49,0.1780293339549639,0.273703903178018,-0.2653120653899624,-0.7646960750445212,0.8094137256249017
50,0.1201394243580189,0.2600655096846065,-0.2012489154144107,-0.787462376364235,0.8127718746023909
51,0.05131248258632406,0.3224520111491911,-0.1094303649748778,-0.8338951229723476,0.8410446366844043
52,0.003974653017151175,0.2864467712263197,-0.1206147486076627,-0.8340178168203046,0.8426942721743141
53,-0.08427676318076109,0.3154452370081118,0.04629976613962765,-0.7643556448216401,0.765756632433105
54,-0.1128773719389711,0.2632987837357809,-0.03206252500631256,-0.8052466231028773,0.8058846874884569
55,-0.2052937909635351,0.2538951156583172,0.0988256598465234,-0.6020946105321089,0.6101511542854874
56,-0.210211873828114,0.1946240445429685,0.005809314332570523,-0.7201878100512126,0.7202112397619022
57,-0.290813657253173,0.1484442222464852,0.0133888949432963,-0.4544864401576715,0.4546836117510673
58,-0.2711988330174551,0.0922970399447393,-0.03206049562727846,-0.6351280934617275,0.6359367661050866
59,-0.3260492002446019,0.01732597423481331,-0.1534737073737044,-0.4192091853548733,0.4464196679593384
60,-0.2852930502140267,-0.02598896135221986,-0.120612032768436,-0.6063547870370092,0.6182340901399979
61,-0.3049078744497447,-0.1167880921235923,-0.2913426910044321,-0.51960717393557,0.5957114895710958
62,-0.2500575072225979,-0.1397812351290785,-0.2012473102910966,-0.6529083036766057,0.6832201203925889
63,-0.2310452071614475,-0.23070843636732,-0.3089848019172435,-0.6892431626907808,0.7553328704166319
64,-0.1715847495312457,-0.2294040634794641,-0.2206068374352803,-0.7439823757356938,0.7760007423504975
65,-0.1172327245751235,-0.3047371960427921,-0.1947255710316296,-0.8158624381421816,0.8387786155982396
66,-0.063443429847428,-0.2793608451837601,-0.1658796641862371,-0.8193097572170331,0.8359333354171088
67,0.0168503611161071,-0.3260741260719511,-0.02417476322961249,-0.8156761145060206,0.8160342780501605
68,0.05566783522247615,-0.2810135988421798,-0.07328088380114013,-0.8290433980500189,0.8322758219370537
69,0.148019866289638,-0.2910298774128313,0.08980753676387894,-0.6888074893593139,0.694637424169672
70,0.1651536258560078,-0.2340765483323866,-0.004086700915873542,-0.7667421705539791,0.7667530614416893
71,0.2535953918634206,-0.2056639190255988,0.07179481997947111,-0.5192104528508392,0.5241507326384827
72,0.2460828542054467,-0.1466655360972412,-0.004085590199946096,-0.6736332134583433,0.673645602911127
73,0.3153219703422085,-0.0847368006407917,-0.06629320022222171,-0.4191139422463449,0.4243245043371595
74,0.2844621214702168,-0.03389472025631668,-0.0732782866570821,-0.6113303351167531,0.6157064933305146
75,0.4439242429404335,0.06778944051263336,-0.258889527410423,-0.09532992541662932,0.2758832761925454
76,0.3914507584790919,0.1186315208971084,-0.1794976020340228,-0.2803089774658495,0.3328550915697618
77,0.3779725262055683,0.2424889918100074,-0.3959691543455343,-0.3274588568209485,0.5138296158296055
78,0.3093562757266587,0.2675926544820483,-0.2835133908403389,-0.4304789326455414,0.5154531542608225
79,0.2466659259171582,0.3752599934800989,-0.3151879140193694,-0.5846534448801805,0.6642010778026061
80,0.1737712824875503,0.3702845871040941,-0.2415155135412081,-0.6082610410311843,0.6544549161840054
81,0.07270854614808413,0.4431451331474653,-0.0700018864404974,-0.6967180547964236,0.7002259006810163
82,0.008139655843802876,0.4089509506859739,-0.08129559452903119,-0.6960099858191471,0.7007416599930376
83,-0.1138208017863989,0.4344064534464862,0.1773398238424718,-0.5894951875064489,0.6155923888529993
84,-0.15889939124179,0.3769059796914955,0.09112263129062628,-0.6356588867001691,0.6421569544700313
85,-0.2806694990624912,0.3505549514858735,0.2631616134225607,-0.3339383731796655,0.4251692273213653
86,-0.2984632900260263,0.2796905407250262,0.1616433362585108,-0.4671444068163833,0.4943202049042832
87,-0.3989878901483273,0.2060893137215979,0.1306718753406432,-0.09915946821038386,0.1640357861590169
88,-0.3864201745108951,0.1341140663584056,0.08360023459085524,-0.3019791137255699,0.3133374927296871
89,-0.4483176503363276,0.02598896135221995,-0.1324557917976244,-0.04052078045245966,0.1385152353685762
90,-0.4075615003057524,-0.03465194846962648,-0.09136252625904419,-0.2494592881788129,0.2656634104710593
91,-0.4201292159431846,-0.1586051185372586,-0.3520996046397348,-0.1968258040306459,0.403378889779532
92,-0.3582317401177521,-0.1974263266041912,-0.2474653011067875,-0.3443393358416879,0.4240385046900431
93,-0.3192966233593598,-0.3157749325493777,-0.3829127328414805,-0.4646414421961908,0.6020912146662556
94,-0.2469604576302019,-0.3260638993070203,-0.2814088290332397,-0.5238334490364704,0.5946363690418739
95,-0.1632547438779425,-0.4183443919985068,-0.2045049343142823,-0.6667436993341715,0.6974019133618039
96,-0.09298746845306588,-0.3983220616221345,-0.1707313610322807,-0.6691634109733119,0.6906003679591928
97,0.02101536394275872,-0.4485783055316053,0.06506443070276866,-0.6693936728990876,0.6725483398685972
98,0.07706389878423615,-0.4017067208404539,0.01132752944166666,-0.6841587488843627,0.68425251669122
99,0.2016517244191693,-0.4012489548323188,0.2474108575148407,-0.4708377725977712,0.5318837659875127
100,0.2337902178182021,-0.3356326386344675,0.1442924129924233,-0.5588964660454765,0.5772222797201252
101,0.3474206697951006,-0.2845400146102066,0.2218686427780351,-0.2024681391033669,0.3003648481433001
102,0.3500920842739492,-0.2115246240817826,0.1401752688279684,-0.3762674735946952,0.4015299710810239
103,0.4331174251457586,-0.1186315208971084,0.005340060696839627,-0.04187536822782514,0.04221448462864232
104,0.4058598488719918,-0.05084208038447502,0.00170057093478872,-0.257124459518917,0.2571300830793617
105,0.5653219703422084,0.0847368006407917,-0.2629531353074687,0.2620117883599808,0.3712068542034526
106,0.509246213282642,0.1525262411534251,-0.2050561944257896,0.09123072603514258,0.2244350423737043
107,0.4819817562740709,0.3073480797945489,-0.4495870809642085,-0.03924282193494669,0.4512965127755095
108,0.4031815536583387,0.3464687500666561,-0.3553617748355697,-0.1390248435272387,0.381588650423541
109,0.3153025178793525,0.4768160837821798,-0.3505937613967737,-0.3795175529632293,0.5166716157653093
110,0.2274031406170817,0.4805036645235816,-0.2848226039366723,-0.4047947067279379,0.4949572408887699
111,0.09410460970984419,0.5638382551457395,-0.03148089584476369,-0.5336394168714326,0.5345671838432204
112,0.01230465867045458,0.5314551301456282,-0.04011718713560507,-0.5302086365963551,0.5317241644170771
113,-0.1433648403920366,0.5533676698848606,0.2965821550352746,-0.3996199983432421,0.4976516027917729
114,-0.2049214105446088,0.4905131756472101,0.2168234098122851,-0.4322753712730289,0.483605611683592
115,-0.3560452071614473,0.4472147873134298,0.4165033458018495,-0.06614514486776542,0.4217229152580076
116,-0.3867147062239385,0.3647570369070839,0.3159716278791063,-0.1758011509876518,0.3615855560073654
117,-0.5071621230434814,0.2637344051967107,0.2489261731076435,0.2461118984269655,0.3500504338025329
118,-0.501641516004335,0.175931092772072,0.1917172454801174,0.06949508475899667,0.2039241746830025
119,-0.5705861004280534,0.0346519484696266,-0.09525704801250454,0.3305185343907544,0.3439715202918243
120,-0.529829950397478,-0.04331493558703311,-0.07371579306147481,0.1412913023989848,0.1593651476336139
121,-0.5353505574366245,-0.2004221449509248,-0.3882869302116191,0.1312196181023474,0.409860132664899
122,-0.4664059730129063,-0.2550714180793039,-0.3046801507164789,-0.007922840060208653,0.304783145261079
123,-0.4075480395572721,-0.4008414287314353,-0.4362542346057686,-0.2199010272669026,0.4885429551272887
124,-0.3223361657291581,-0.4227237351345766,-0.3483377535448599,-0.2794065569422852,0.4465503494646735
125,-0.2092767631807615,-0.5319515879542213,-0.2074171353560046,-0.4904932516605591,0.5325462402119086
126,-0.1225315070587037,-0.5172832780605089,-0.1757986723952952,-0.4935085426707788,0.5238853451901325
127,0.02518036676941033,-0.5710824849912596,0.1467939829949665,-0.5014956846603273,0.5225384150246344
128,0.09845996234599617,-0.5223998428387282,0.09876129041347705,-0.508549208855004,0.5180502777831373
129,0.2552835825487007,-0.5114680322518064,0.3919838845476504,-0.2456275895958152,0.4625843474607803
130,0.3024268097803964,-0.4371887289365484,0.2936551580561301,-0.3145755632942928,0.430338398094909
131,0.4412459477267805,-0.3634161101948144,0.3659009011947199,0.1077931906007621,0.3814483470078228
132,0.4541013143424518,-0.2763837120663241,0.2799140989100561,-0.0399474909667309,0.2827502516412067
133,0.5509128799493087,-0.1525262411534251,0.08580515470885852,0.3248944174417757,0.3360340861571069
134,0.5272575762737669,-0.06778944051263336,0.06663110479055592,0.1336029605920117,0.1492965344693596
135,0.6867196977439836,0.10168416076895,-0.2313226273517841,0.5541625754379885,0.6005050523859035
136,0.627041668086192,0.1864209614097417,-0.2400868030240326,0.4260850816618612,0.4890707206540743
137,0.5859909863425733,0.3722071677790903,-0.4552077903950134,0.2189744994907991,0.505137569245801
138,0.4970068315900186,0.425344845651264,-0.4192270095511986,0.1283307073802848,0.4384290774959675
139,0.3839391098415469,0.5783721740842607,-0.3559229210950111,-0.1716892014287421,0.3951687078300162
140,0.281034998746613,0.5907227419430692,-0.3178205820573761,-0.2040329751443721,0.3776762864220539
141,0.1155006732716043,0.6845313771440137,0.0008313315421606162,-0.359311203638945,0.3593121653556979
142,0.01646966149710627,0.6539593096052823,-0.002972086894938454,-0.3510680257015782,0.3510806060871421
143,-0.1729088789976744,0.672328886323235,0.3789768410185944,-0.2197347509297483,0.4380716913869139
144,-0.2509434298474277,0.6041203716029248,0.3169710145696701,-0.2154756482476022,0.3832758524418808
145,-0.4314209152604034,0.5438746231409861,0.5282800564771069,0.1546770041499109,0.550458712061356
146,-0.4749661224218508,0.4498235330891416,0.430289962373926,0.1130174217964212,0.4448846921948033
147,-0.6153363559386356,0.3213794966718234,0.3499412491828362,0.5161612808493639,0.6236035164491135
148,-0.6168628574977749,0.2177481191857383,0.2619972134217281,0.4170345786289349,0.4925041924826264
149,-0.6928545505197791,0.04331493558703325,-0.03802587479994125,0.6255099122839056,0.6266646770959091
150,-0.6520984004892038,-0.05197792270443972,-0.07654139268689422,0.4953958775745708,0.5012740371416901
151,-0.6505718989300645,-0.2422391713645912,-0.3788884213414552,0.4103626676970667,0.5585283832233356
152,-0.5745802059080606,-0.3127165095544166,-0.3613017292973716,0.2962466076991863,0.4672269172110558
153,-0.4957994557551844,-0.4859079249134931,-0.447084422263356,0.01309082380885055,0.4472760336733382
154,-0.3977118738281143,-0.5193835709621327,-0.4038468365949977,-0.0486284346617569,0.4067640496472611
155,-0.2552987824835805,-0.6455587839099359,-0.1974859386181158,-0.3034154311847401,0.3620243359677633
156,-0.1520755456643416,-0.6362444944988832,-0.1760229668718288,-0.3110120572123412,0.3573689754270976
157,0.02934536959606195,-0.6935866644509137,0.2047380317194127,-0.3297116319369585,0.388107487517146
158,0.1198560259077562,-0.6430929648370024,0.1714099886075465,-0.3172748397632472,0.3606171212535996
159,0.3089154406782321,-0.6216871096712939,0.4934202864021681,-0.04839656245194784,0.4957880659015129
160,0.3710634017425908,-0.5387448192386293,0.408542167222321,-0.06327245618423898,0.4134127551374018
161,0.5350712256584603,-0.4422922057794223,0.4775285803064905,0.354372684345056,0.5946541384867787
162,0.5581105444109543,-0.3412428000508655,0.378454008670344,0.2829118642483329,0.4725109095154523
163,0.6687083347528588,-0.1864209614097417,0.1675790717519619,0.6120680755240441,0.6345944172185539
164,0.6486553036755419,-0.0847368006407917,0.1010560145033533,0.4921945291552648,0.5024617125689029
165,0.8081174251457585,0.1186315208971084,-0.1573073886548237,0.7286360524422797,0.7454234443885357
166,0.744837122889742,0.2203156816660584,-0.2784314488961382,0.6623115589342975,0.7184571475268252
167,0.6900002164110758,0.4370662557636317,-0.397433886993477,0.4085589590006953,0.5699772956096372
168,0.5908321095216984,0.5042209412358719,-0.4576064538836199,0.3261871233918338,0.5619623707176318
169,0.4525757018037413,0.6799282643863416,-0.320246240684698,0.01593681468416955,0.3206425373136869
170,0.3346668568761444,0.7009418193625567,-0.3277087986253641,-0.03187700178606707,0.3292555237795539
171,0.1368967368333643,0.8052244991422879,0.02317749080997385,-0.1894170788671208,0.1908298347921506
172,0.02063466432375797,0.7764634890649363,0.02530320001723287,-0.174935896634893,0.176756385634483
173,-0.2024529176033122,0.7912901027616094,0.4055805038873017,-0.07161208517083358,0.4118541439344665
174,-0.2969654491502465,0.7177275675586393,0.367827810166325,-0.008321941567428803,0.3679219382466962
175,-0.5067966233593595,0.6405344589685423,0.5739118924203962,0.2913956621086365,0.6436507532484453
176,-0.563217538619763,0.5348900292711994,0.4732032116875134,0.3577099468456663,0.5931927895918047
177,-0.7235105888337898,0.3790245881469361,0.4167802474998339,0.6593898565125067,0.7800645855168705
178,-0.7320841989912149,0.2595651455994046,0.2716984141687802,0.6809422706592702,0.7331455546018354
179,-0.8151230006115048,0.05197792270443991,0.03816567327900031,0.7888544661090209,0.7897771757381874
180,-0.7743668505809295,-0.06064090982184633,-0.1033430420482749,0.7474796639025192,0.7545897112256532
181,-0.7657932404235045,-0.2840561977782575,-0.3113878810497847,0.594117737147818,0.6707744017613662
182,-0.6827544388032147,-0.3703616010295294,-0.4037416785459428,0.5132917526617151,0.6530511207751126
183,-0.5840508719530968,-0.5709744210955507,-0.4005672703547453,0.2040445164909881,0.4495423259154723
184,-0.4730875819270704,-0.6160434067896891,-0.4307120659070622,0.1333497613174814,0.45088251525354
185,-0.3013208017863994,-0.7591659798656504,-0.1703590337067245,-0.1232386158727099,0.2102616389351853
186,-0.1816195842699795,-0.7552057109372576,-0.166406852706696,-0.1409239575403466,0.2180614648134361
187,0.03351037242271356,-0.8160908439105677,0.2268991095525243,-0.1711557168349342,0.2842138021296794
188,0.1412520894695162,-0.7637860868352765,0.2142729497995313,-0.1280318458114565,0.2496097965979721
189,0.3625472988077634,-0.7319061870907815,0.5283260374645432,0.09200181788507367,0.5362767348647004
190,0.4396999937047852,-0.6403009095407102,0.4594167507582921,0.1634948861231915,0.4876415985800863
191,0.6288965035901404,-0.5211683013640301,0.5344558602986363,0.4920924403975396,0.7264971001345852
192,0.6621197744794568,-0.4061018880354069,0.4068033886133823,0.5407416922127833,0.6766761224429861
193,0.7865037895564089,-0.2203156816660584,0.2412322365263248,0.7643606673580507,0.8015236875748198
194,0.7700530310773169,-0.10168416076895,0.09124916582539877,0.7540697284895203,0.7595706456203333
195,0.9295151525475336,0.1355788810252667,-0.04511200246508645,0.7536034645054437,0.7549524981619821
196,0.8626325776932923,0.2542104019223751,-0.3101634159093714,0.7554290421720762,0.8166237703652706
197,0.7940094464795783,0.5019253437481731,-0.2744555095698622,0.5016179009384948,0.5717922221184845
198,0.6846573874533783,0.5830970368204796,-0.4554540710383496,0.4221138293306908,0.6209818803617586
199,0.5212122937659355,0.7814843546884225,-0.2406545018835722,0.162571207433525,0.2904203621704657
200,0.3882987150056758,0.8111608967820443,-0.3049710195271202,0.09111042030417991,0.3182898544399672
201,0.1582928003951244,0.9259176211405621,0.03392358275853546,-0.03917626821743997,0.05182267320989917
202,0.02479966715040967,0.8989676685245906,0.04170526661075084,-0.01854339043196379,0.04564193895734553
203,-0.2319969562089499,0.9102513191999838,0.3675797756111132,0.02987960386014363,0.3687921937421607
204,-0.3429874684530654,0.831334763514354,0.3551656422068714,0.1657145768596724,0.3919234037257787
205,-0.5821723314583157,0.7371942947960987,0.539520832246657,0.3240418746229145,0.6293535293753886
206,-0.6514689548176753,0.6199565254532571,0.4279812184531988,0.5219536783564417,0.6749841225528972
207,-0.831684821728944,0.4366696796220489,0.4359666863631372,0.6486519597521485,0.7815473859650207
208,-0.8473055404846548,0.3013821720130709,0.2119671042292367,0.8144366830513298,0.8415682764784924
209,-0.9373914507032305,0.06064090982184656,0.1254431328755562,0.7889027751747804,0.7988138508213941
210,-0.8966353006726552,-0.06930389693925294,-0.149931782482577,0.8496162421168352,0.8627440514237901
211,-0.8810145819169444,-0.3258732241919238,-0.1865643485085927,0.6519849163777093,0.6781523334166772
212,-0.7909286716983689,-0.428006692504642,-0.4182329112707525,0.6042126767998632,0.7348412936652819
213,-0.672302288151009,-0.6560409172776084,-0.293588305435149,0.3285022411985716,0.4405766852215025
214,-0.5484632900260267,-0.7127032426172453,-0.4153910185445585,0.2406190448079489,0.480049188116984
215,-0.3473428210892184,-0.872773175821365,-0.1248068344374861,0.03251578281725483,0.1289729508638341
216,-0.2111636228756174,-0.874166927375632,-0.1432866949501611,-0.0005606447608746415,0.1432877917768587
217,0.03767537524936518,-0.938595023370222,0.2080908185508713,-0.04010873874494669,0.2119209751036504
218,0.1626481530312762,-0.8844792088335507,0.2180180744027932,0.04027156338562022,0.2217062912590076
219,0.4161791569372948,-0.842125264510269,0.4848133643521211,0.1586871393373667,0.5101231287106078
220,0.5083365856669795,-0.7418569998427911,0.429433909603355,0.3360954133466483,0.5453197315244304
221,0.7227217815218202,-0.600044396948638,0.5222427610941522,0.4973524737854086,0.7211774987447329
222,0.7661290045479593,-0.4709609760199484,0.3510587522536729,0.6911527893997328,0.7751996038627323
